id,二元成立,是否成立,案件大類型,案件細節類型,主席,調解人,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件分類
10100017,1,成立,A.民事,其他,385000000000000.0,206000000000000.0,2.0,4,0,29.0,2011,12,360,2012.0,2.0,33.0,0,3.0,640.0,910.0,0,1,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,37.5,37.5,23.0,52.0,4.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,3.0,0.0,0.0,車禍
10100018,1,成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,1.0,2,0,,2012,1,1,2012.0,1.0,1.0,6,6.0,484.0,480.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.0,44.0,38.0,50.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,22.0,17.0,0.772727273,車禍
10100019,0,聲請人撤回,B.刑事,交通事故,385000000000000.0,,2.0,2,0,,2012,12,364,2012.0,2.0,41.0,5,4.0,484.0,610.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10100020,1,成立,B.刑事,交通事故,385000000000000.0,245000000000000.0,2.0,2,0,26.0,2012,1,2,2012.0,2.0,37.0,0,0.0,518.0,540.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,36.0,19.0,53.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,10.0,6.0,0.6,車禍
10100021,1,成立,B.刑事,交通事故,385000000000000.0,245000000000000.0,2.0,3,1,5.0,2012,1,27,2012.0,2.0,33.0,4,3.0,618.0,860.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,34.0,34.0,34.0,34.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,12.0,7.0,0.583333333,車禍
10100023,0,不成立,B.刑事,人身/侵權,385000000000000.0,385000000000000.0,1.0,2,0,5.0,2012,1,2,2012.0,1.0,6.0,0,4.0,579.0,570.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,41.0,41.0,40.0,42.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,131.0,85.0,0.648854962,傷害
10100024,0,不成立,A.民事,家事,385000000000000.0,385000000000000.0,1.0,3,0,24.0,2011,12,363,2012.0,1.0,31.0,3,1.0,603.0,910.0,0,0,1,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,29.33333333333333,38.0,11.0,39.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,58.0,21.0,0.362068966,感情
10100025,1,成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,1.0,2,0,4.0,2012,1,2,2012.0,1.0,5.0,0,3.0,626.0,840.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,23.0,18.0,0.782608696,車禍
10100026,0,不成立,A.民事,交通事故,385000000000000.0,277000000000000.0,1.0,5,1,26.0,2012,1,2,2012.0,2.0,37.0,0,0.0,675.0,570.0,0,1,0,2.0,0.3333333333333333,2.0,3.0,0.0,1.0,0.0,60.0,60.0,56.0,64.0,6.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,6.0,5.0,0.833333333,車禍
10100027,0,當事人不到場,B.刑事,交通事故,385000000000000.0,,1.0,2,0,,2012,12,365,2012.0,1.0,6.0,6,4.0,694.0,600.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10100028,1,成立,B.刑事,交通事故,385000000000000.0,222000000000000.0,2.0,2,0,19.0,2011,12,342,2012.0,1.0,3.0,3,1.0,930.0,870.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,33.5,33.5,32.0,35.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,13.0,9.0,0.692307692,車禍
10100029,1,成立,A.民事,其他,385000000000000.0,206000000000000.0,2.0,2,0,22.0,2011,12,341,2012.0,1.0,5.0,2,3.0,990.0,910.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,32.0,32.0,23.0,41.0,2.0,0.0,0.0,台南,3000.0,1500.0,800.0,2200.0,4.0,2.0,0.5,債務
10100030,0,聲請人撤回,B.刑事,交通事故,385000000000000.0,385000000000000.0,1.0,3,1,,2012,12,363,2012.0,1.0,6.0,4,4.0,600.0,540.0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,35.5,35.5,21.0,50.0,3.0,0.3333333333333333,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,197.0,133.0,0.675126904,車禍
10100031,1,成立,A.民事,家事,385000000000000.0,385000000000000.0,1.0,2,0,8.0,2011,11,333,2011.0,12.0,342.0,1,3.0,840.0,910.0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,1.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,55.0,20.0,0.363636364,贍養
10100032,1,成立,B.刑事,交通事故,385000000000000.0,304000000000000.0,3.0,4,1,38.0,2011,11,325,2012.0,1.0,11.0,0,2.0,577.0,510.0,0,0,1,3.0,0.75,1.0,2.0,0.0,1.0,0.0,43.5,42.0,35.0,55.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,108.0,69.0,0.638888889,車禍
10100033,0,當事人不到場,B.刑事,其他,385000000000000.0,206000000000000.0,3.0,3,0,33.0,2012,1,4,2012.0,2.0,48.0,2,4.0,986.0,570.0,0,0,0,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,31.0,28.0,28.0,37.0,3.0,0.0,0.3333333333333333,台南,900000.0,450000.0,500000.0,400000.0,6.0,3.0,0.5,詐欺
10100034,1,成立,B.刑事,交通事故,385000000000000.0,341000000000000.0,2.0,6,1,27.0,2012,1,2,2012.0,2.0,38.0,0,1.0,881.0,840.0,0,0,1,3.0,0.6,1.0,1.0,3.0,0.0,0.0,37.75,39.5,27.0,45.0,5.0,0.2,0.0,台南,-1.0,-1.0,-1.0,-1.0,106.0,70.0,0.660377358,車禍
10100036,1,成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,1.0,4,1,24.0,2012,1,2,2012.0,2.0,33.0,0,3.0,885.0,860.0,0,0,1,1.0,0.25,1.0,1.0,2.0,0.0,0.0,47.0,47.0,44.0,50.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,26.0,20.0,0.769230769,車禍
10100037,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,1.0,5,1,20.0,2012,1,4,2012.0,1.0,31.0,2,1.0,864.0,910.0,0,0,1,0.0,0.0,2.0,1.0,2.0,0.0,0.0,32.25,29.0,18.0,53.0,5.0,0.2,0.2,台南,-1.0,-1.0,-1.0,-1.0,132.0,85.0,0.643939394,車禍
10100038,1,成立,B.刑事,其他,385000000000000.0,222000000000000.0,4.0,5,1,32.0,2012,1,7,2012.0,2.0,52.0,5,1.0,930.0,900.0,0,0,0,1.0,0.25,0.0,3.0,0.0,1.0,0.0,34.5,28.0,20.0,62.0,4.0,0.0,0.0,高雄,82500.0,13750.0,5000.0,5000.0,1.0,1.0,1.0,買賣租賃
10100039,0,不成立,B.刑事,交通事故,385000000000000.0,245000000000000.0,1.0,2,0,24.0,2012,1,2,2012.0,2.0,33.0,0,3.0,840.0,910.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,23.0,43.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,11.0,7.0,0.636363636,車禍
10100040,0,當事人不到場,B.刑事,交通事故,385000000000000.0,372000000000000.0,3.0,2,0,90.0,2012,1,2,2012.0,5.0,125.0,0,4.0,840.0,560.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,41.0,41.0,29.0,53.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,62.0,42.0,0.677419355,車禍
10100041,1,成立,B.刑事,交通事故,385000000000000.0,206000000000000.0,1.0,2,0,24.0,2012,1,2,2012.0,2.0,33.0,0,3.0,963.0,930.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,5.0,4.0,0.8,車禍
10100042,0,不成立,B.刑事,其他,385000000000000.0,296000000000000.0,1.0,3,0,25.0,2012,1,2,2012.0,2.0,34.0,0,4.0,971.0,620.0,0,0,0,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,3.0,0.6666666666666666,0.0,新北,-1.0,-1.0,-1.0,-1.0,17.0,9.0,0.529411765,詐欺
10100043,0,不成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,3.0,2,0,44.0,2012,1,16,2012.0,3.0,75.0,0,3.0,503.0,910.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,39.0,39.0,39.0,39.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,25.0,19.0,0.76,車禍
10100044,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,2.0,3,0,37.0,2012,1,16,2012.0,3.0,66.0,0,1.0,569.0,910.0,0,0,1,1.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,63.0,63.0,63.0,63.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,134.0,87.0,0.649253731,車禍
10100045,0,當事人不到場,B.刑事,交通事故,385000000000000.0,,1.0,2,0,20.0,2012,1,9,2012.0,2.0,34.0,0,4.0,1020.0,570.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,69.0,69.0,69.0,69.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10100046,1,成立,B.刑事,交通事故,385000000000000.0,277000000000000.0,1.0,6,0,20.0,2012,1,9,2012.0,2.0,34.0,0,4.0,667.0,620.0,0,0,1,3.0,0.6,3.0,2.0,0.0,0.0,0.0,47.0,52.0,32.0,61.0,5.0,0.0,0.4,台南,-1.0,-1.0,-1.0,-1.0,89.0,63.0,0.707865169,車禍
10100048,1,成立,A.民事,交通事故,385000000000000.0,304000000000000.0,1.0,4,1,21.0,2012,1,10,2012.0,2.0,38.0,1,1.0,828.0,910.0,0,1,0,1.0,0.2,2.0,2.0,0.0,1.0,0.0,49.5,49.5,41.0,58.0,5.0,0.6,0.4,台南,-1.0,-1.0,-1.0,-1.0,11.0,7.0,0.636363636,車禍
10100049,0,不成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,1.0,3,1,20.0,2012,1,13,2012.0,2.0,40.0,4,3.0,856.0,860.0,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,51.0,51.0,45.0,57.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,24.0,19.0,0.791666667,車禍
10100050,1,成立,A.民事,其他,385000000000000.0,385000000000000.0,1.0,6,1,1.0,2012,1,18,2012.0,1.0,18.0,2,2.0,555.0,600.0,0,1,0,1.0,0.2,0.0,2.0,3.0,0.0,0.0,20.0,20.0,20.0,20.0,5.0,0.8,0.6,台南,810000.0,202500.0,400000.0,10000.0,59.0,21.0,0.355932203,侵害
10100051,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,1.0,4,1,,2012,12,363,2012.0,1.0,31.0,4,1.0,656.0,860.0,0,0,1,2.0,0.5,1.0,1.0,0.0,2.0,0.0,53.0,58.0,41.0,60.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,198.0,133.0,0.671717172,車禍
10100053,1,成立,B.刑事,交通事故,385000000000000.0,206000000000000.0,1.0,2,0,,2012,12,362,2012.0,1.0,31.0,3,1.0,600.0,910.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,66.0,66.0,66.0,66.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,36.0,29.0,0.805555556,車禍
10100054,0,不成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,4.0,6,1,67.0,2012,1,19,2012.0,4.0,111.0,3,4.0,815.0,560.0,0,0,1,1.0,0.25,1.0,1.0,2.0,0.0,0.0,36.66666666666666,44.0,19.0,47.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,135.0,88.0,0.651851852,車禍
10100055,0,不成立,A.民事,人身/侵權,385000000000000.0,222000000000000.0,1.0,8,1,10.0,2012,1,18,2012.0,1.0,31.0,2,1.0,859.0,860.0,0,0,1,0.0,0.0,1.0,5.0,0.0,1.0,0.0,63.333333333333336,62.0,62.0,66.0,7.0,0.5714285714285714,0.0,台南,-1.0,-1.0,-1.0,-1.0,7.0,2.0,0.285714286,土地建物
10100057,1,成立,B.刑事,交通事故,385000000000000.0,341000000000000.0,2.0,4,1,26.0,2012,1,19,2012.0,2.0,54.0,3,3.0,890.0,860.0,0,0,1,2.0,0.5,1.0,1.0,0.0,2.0,0.0,39.66666666666666,48.0,21.0,50.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,107.0,71.0,0.663551402,車禍
10100058,0,不成立,A.民事,交通事故,385000000000000.0,385000000000000.0,1.0,3,0,28.0,2012,1,18,2012.0,2.0,55.0,2,4.0,896.0,540.0,0,1,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,41.66666666666666,44.0,30.0,51.0,3.0,0.0,0.6666666666666666,台南,-1.0,-1.0,-1.0,-1.0,11.0,6.0,0.545454545,車禍
10100059,0,不成立,A.民事,其他,385000000000000.0,371000000000000.0,1.0,3,0,14.0,2012,1,19,2012.0,2.0,38.0,3,1.0,820.0,910.0,0,0,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,52.0,49.0,45.0,62.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,遺產
10100060,1,成立,B.刑事,交通事故,385000000000000.0,3.85e+19,1.0,3,0,14.0,2012,1,19,2012.0,2.0,38.0,3,1.0,1020.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,89.0,59.0,0.662921348,車禍
10100062,1,成立,A.民事,交通事故,385000000000000.0,372000000000000.0,1.0,7,1,27.0,2012,1,2,2012.0,2.0,38.0,0,1.0,1020.0,910.0,0,1,0,3.0,0.6,1.0,3.0,0.0,1.0,0.0,45.0,48.0,27.0,52.0,5.0,0.0,0.2,台南,-1.0,-1.0,-1.0,-1.0,4.0,2.0,0.5,車禍
10100063,1,成立,B.刑事,人身/侵權,385000000000000.0,372000000000000.0,2.0,2,0,52.0,2012,1,9,2012.0,3.0,80.0,0,1.0,1020.0,860.0,0,0,1,3.0,1.0,1.0,2.0,0.0,0.0,0.0,56.333333333333336,61.0,38.0,70.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,傷害
10100064,0,不成立,B.刑事,其他,385000000000000.0,304000000000000.0,1.0,2,0,13.0,2012,1,20,2012.0,2.0,38.0,4,1.0,1020.0,910.0,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0,50.0,49.0,51.0,2.0,0.0,0.0,台南,2160000.0,2160000.0,2160000.0,2160000.0,15.0,10.0,0.666666667,遺產
10100065,1,成立,B.刑事,交通事故,385000000000000.0,222000000000000.0,3.0,4,0,52.0,2012,1,30,2012.0,4.0,101.0,0,1.0,480.0,930.0,0,0,1,1.0,0.3333333333333333,2.0,1.0,0.0,1.0,0.0,53.5,53.5,41.0,66.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,14.0,10.0,0.714285714,車禍
10100067,1,成立,B.刑事,交通事故,385000000000000.0,341000000000000.0,1.0,2,0,16.0,2012,1,20,2012.0,2.0,41.0,4,4.0,1020.0,570.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,60.0,60.0,54.0,66.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,108.0,72.0,0.666666667,車禍
10100068,0,不成立,B.刑事,人身/侵權,385000000000000.0,277000000000000.0,2.0,4,1,25.0,2012,1,20,2012.0,2.0,54.0,4,3.0,960.0,840.0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,15.0,4.0,0.266666667,傷害
10100069,1,成立,B.刑事,人身/侵權,385000000000000.0,277000000000000.0,1.0,2,0,16.0,2012,1,20,2012.0,2.0,41.0,4,4.0,1020.0,540.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,8.0,5.0,0.625,傷害
10100070,0,不成立,B.刑事,家事,385000000000000.0,277000000000000.0,2.0,5,0,20.0,2012,1,20,2012.0,2.0,47.0,4,3.0,1020.0,910.0,0,0,0,1.0,0.2,3.0,2.0,0.0,0.0,0.0,32.8,33.0,28.0,37.0,5.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,16.0,4.0,0.25,贍養
10100071,1,成立,B.刑事,人身/侵權,385000000000000.0,277000000000000.0,1.0,2,0,15.0,2012,1,20,2012.0,2.0,40.0,4,3.0,1020.0,910.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.5,51.5,44.0,59.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,9.0,6.0,0.666666667,傷害
10100072,0,不成立,A.民事,人身/侵權,385000000000000.0,3.85e+19,1.0,6,0,127.0,2012,1,30,2012.0,7.0,206.0,0,1.0,549.0,910.0,0,0,1,1.0,0.1666666666666666,1.0,5.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,6.0,0.8333333333333334,0.0,台南,-1.0,-1.0,-1.0,-1.0,21.0,7.0,0.333333333,土地建物
10100073,1,成立,B.刑事,交通事故,385000000000000.0,277000000000000.0,4.0,6,1,56.0,2012,1,20,2012.0,4.0,97.0,4,4.0,1020.0,560.0,0,0,1,2.0,0.4,2.0,1.0,0.0,2.0,0.0,49.75,45.5,35.0,73.0,5.0,0.2,0.2,台南,-1.0,-1.0,-1.0,-1.0,90.0,64.0,0.711111111,車禍
10100074,1,成立,B.刑事,交通事故,385000000000000.0,372000000000000.0,5.0,5,1,83.0,2012,1,20,2012.0,5.0,136.0,4,1.0,950.0,910.0,0,0,1,1.0,0.25,1.0,1.0,2.0,0.0,0.0,44.66666666666666,42.0,41.0,51.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,63.0,42.0,0.666666667,車禍
10100075,1,成立,B.刑事,交通事故,385000000000000.0,206000000000000.0,1.0,4,1,9.0,2012,1,30,2012.0,2.0,40.0,0,3.0,642.0,910.0,0,0,1,2.0,0.5,1.0,1.0,0.0,2.0,0.0,53.66666666666666,47.0,43.0,71.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,6.0,5.0,0.833333333,車禍
10100076,0,不成立,B.刑事,人身/侵權,385000000000000.0,385000000000000.0,2.0,5,1,14.0,2012,1,30,2012.0,2.0,47.0,0,3.0,1020.0,910.0,0,0,1,1.0,0.2,2.0,1.0,1.0,1.0,0.0,39.0,39.0,36.0,42.0,5.0,0.6,0.0,高雄,2804916.0,1402458.0,2800000.0,4916.0,28.0,12.0,0.428571429,債務
10100077,1,成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,1.0,2,0,1.0,2012,1,31,2012.0,1.0,31.0,1,1.0,689.0,900.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,42.5,42.5,24.0,61.0,2.0,0.0,0.0,台北,-1.0,-1.0,-1.0,-1.0,27.0,21.0,0.777777778,車禍
10100078,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,1.0,6,1,20.0,2012,1,4,2012.0,1.0,31.0,2,1.0,864.0,910.0,0,0,1,1.0,0.2,1.0,1.0,3.0,0.0,0.0,39.75,44.0,18.0,53.0,5.0,0.2,0.0,台南,-1.0,-1.0,-1.0,-1.0,133.0,86.0,0.646616541,車禍
10100079,1,成立,B.刑事,交通事故,385000000000000.0,304000000000000.0,3.0,2,0,196.0,2011,5,123,2012.0,1.0,31.0,1,1.0,965.0,910.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,27.0,19.0,35.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,82.0,54.0,0.658536585,車禍
10100080,1,成立,A.民事,契約/債務,385000000000000.0,245000000000000.0,1.0,2,0,7.0,2012,2,32,2012.0,2.0,40.0,2,3.0,690.0,910.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,35.0,35.0,35.0,35.0,2.0,0.5,0.0,台南,20000.0,20000.0,20000.0,20000.0,3.0,3.0,1.0,買賣租賃
10100081,0,當事人不到場,A.民事,不動產/租賃,385000000000000.0,,1.0,2,0,10.0,2012,2,32,2012.0,2.0,45.0,2,1.0,690.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.5,台南,25728.0,8576.0,10300.0,12864.0,,,,買賣租賃
10100082,1,成立,B.刑事,交通事故,385000000000000.0,3.85e+19,1.0,2,0,10.0,2012,2,32,2012.0,2.0,45.0,2,1.0,948.0,910.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,47.5,47.5,47.0,48.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,90.0,60.0,0.666666667,車禍
10100083,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,1.0,3,0,1.0,2012,2,32,2012.0,2.0,32.0,2,2.0,1009.0,1020.0,0,0,1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,41.0,41.0,21.0,61.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,136.0,88.0,0.647058824,車禍
10100084,1,成立,B.刑事,交通事故,385000000000000.0,296000000000000.0,1.0,5,1,5.0,2012,2,37,2012.0,2.0,41.0,0,4.0,652.0,630.0,0,0,1,0.0,0.0,1.0,1.0,0.0,2.0,0.0,42.0,53.0,20.0,53.0,4.0,0.25,0.25,台北,-1.0,-1.0,-1.0,-1.0,72.0,51.0,0.708333333,車禍
10100085,1,成立,B.刑事,交通事故,385000000000000.0,206000000000000.0,4.0,7,1,14.0,2012,2,37,2012.0,2.0,54.0,0,3.0,663.0,910.0,0,0,1,0.0,0.0,2.0,2.0,0.0,1.0,0.0,45.25,49.5,16.0,66.0,5.0,0.2,0.0,台南,-1.0,-1.0,-1.0,-1.0,8.0,7.0,0.875,車禍
10100086,0,當事人不到場,B.刑事,交通事故,385000000000000.0,,3.0,2,0,22.0,2012,2,37,2012.0,3.0,66.0,0,1.0,706.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10100087,1,成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,1.0,3,0,4.0,2012,2,37,2012.0,2.0,40.0,0,3.0,808.0,910.0,0,0,1,1.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,49.0,49.0,49.0,49.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,26.0,19.0,0.730769231,車禍
10100089,1,成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,2.0,8,1,7.0,2012,4,109,2012.0,4.0,117.0,2,3.0,660.0,860.0,0,0,1,2.0,0.4,0.0,3.0,0.0,1.0,0.0,43.5,42.0,28.0,62.0,5.0,0.2,0.0,台南,-1.0,-1.0,-1.0,-1.0,40.0,33.0,0.825,車禍
10100090,0,不成立,A.民事,人身/侵權,385000000000000.0,385000000000000.0,1.0,2,0,8.0,2012,2,34,2012.0,2.0,45.0,4,1.0,1020.0,910.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58.0,58.0,58.0,58.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,60.0,22.0,0.366666667,土地建物
10100091,1,成立,B.刑事,其他,385000000000000.0,385000000000000.0,1.0,3,1,8.0,2012,2,34,2012.0,2.0,45.0,4,1.0,660.0,910.0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,40.0,40.0,40.0,3.0,0.6666666666666666,0.0,台中,-1.0,-1.0,-1.0,-1.0,29.0,12.0,0.413793103,智慧財產
10100092,1,成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,1.0,4,1,10.0,2012,2,34,2012.0,2.0,47.0,4,3.0,540.0,860.0,0,0,1,1.0,0.25,1.0,1.0,0.0,2.0,0.0,49.66666666666666,49.0,34.0,66.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,28.0,22.0,0.785714286,車禍
10100093,1,成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,1.0,3,1,1.0,2012,2,39,2012.0,2.0,39.0,2,2.0,677.0,690.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,40.0,40.0,40.0,40.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,27.0,20.0,0.740740741,車禍
10100094,1,成立,B.刑事,交通事故,385000000000000.0,372000000000000.0,1.0,5,1,5.0,2012,2,39,2012.0,2.0,45.0,2,1.0,960.0,910.0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,50.5,50.5,50.0,51.0,4.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,64.0,43.0,0.671875,車禍
10100095,1,成立,A.民事,交通事故,385000000000000.0,296000000000000.0,6.0,4,1,102.0,2011,9,265,2012.0,2.0,41.0,3,4.0,840.0,570.0,0,1,0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,37.5,38.0,24.0,50.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,車禍
10100096,1,成立,B.刑事,其他,385000000000000.0,385000000000000.0,1.0,3,1,3.0,2012,2,41,2012.0,2.0,45.0,4,1.0,990.0,840.0,0,0,0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,40.0,40.0,40.0,40.0,3.0,0.6666666666666666,0.0,台南,120000.0,60000.0,60000.0,60000.0,30.0,13.0,0.433333333,詐欺
10100097,0,當事人不到場,A.民事,不動產/租賃,385000000000000.0,,1.0,2,0,8.0,2012,2,38,2012.0,2.0,47.0,1,3.0,840.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,買賣租賃
10100098,0,不成立,A.民事,交通事故,385000000000000.0,341000000000000.0,3.0,2,0,90.0,2012,2,44,2012.0,6.0,167.0,0,4.0,441.0,560.0,0,1,0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,44.0,44.0,44.0,44.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,6.0,3.0,0.5,車禍
